"x","y"
0,2.08939981326383
0.0050251256281407,2.14788469381125
0.0100502512562814,2.01310335222242
0.0150753768844221,1.94697922166638
0.0201005025125628,2.01643822748461
0.0251256281407035,2.41292653851714
0.0301507537688442,1.97971545478978
0.0351758793969849,2.15290502407721
0.0402010050251256,1.989468761928
0.0452261306532663,2.11038890984336
0.050251256281407,2.07982217116347
0.0552763819095477,2.11294189228143
0.0603015075376884,1.56995047155729
0.0653266331658292,2.1510234372283
0.0703517587939698,2.09588847626714
0.0753768844221106,2.29653702558959
0.0804020100502513,2.05430727079471
0.085427135678392,2.19270795032957
0.0904522613065327,1.73407643428918
0.0954773869346734,2.37394562872062
0.100502512562814,2.12930493325551
0.105527638190955,2.05346511296535
0.110552763819095,1.9854058339522
0.115577889447236,2.00828750803729
0.120603015075377,2.12573824185838
0.125628140703518,2.02267173223112
0.130653266331658,2.1586752601056
0.135678391959799,2.07604234670115
0.14070351758794,2.18228467986107
0.14572864321608,2.29562541950424
0.150753768844221,2.06534805810443
0.155778894472362,2.34641998423833
0.160804020100503,2.29641536074447
0.165829145728643,2.08545672886915
0.170854271356784,1.9816668963777
0.175879396984925,2.26476087102399
0.180904522613065,2.83432040186794
0.185929648241206,2.16237282375887
0.190954773869347,2.25655411554361
0.195979899497487,2.93790501167734
0.201005025125628,2.52125428024072
0.206030150753769,2.41727606723753
0.21105527638191,2.39294404215732
0.21608040201005,2.50882284324693
0.221105527638191,2.30119076561046
0.226130653266332,2.39643337590455
0.231155778894472,2.58229873714999
0.236180904522613,2.3496761855524
0.241206030150754,2.27798420999061
0.246231155778894,2.22029881658742
0.251256281407035,2.67453765679987
0.256281407035176,2.27883111495503
0.261306532663317,2.55549658763514
0.266331658291457,2.37663552188187
0.271356783919598,2.17161995446611
0.276381909547739,2.60104642595604
0.281407035175879,2.29277159564677
0.28643216080402,2.30388667593256
0.291457286432161,2.24817144654222
0.296482412060302,2.44652373089581
0.301507537688442,2.53746690176235
0.306532663316583,2.49512966733525
0.311557788944724,2.38062482100926
0.316582914572864,2.58522256931834
0.321608040201005,2.42280553051108
0.326633165829146,2.30538533151077
0.331658291457286,2.17825274666039
0.336683417085427,2.42941680354495
0.341708542713568,2.19201003926258
0.346733668341709,2.36038852421663
0.351758793969849,2.37918026884962
0.35678391959799,2.12933681350482
0.361809045226131,2.39331093694021
0.366834170854271,2.45980679113519
0.371859296482412,2.48434162923228
0.376884422110553,2.36534625282306
0.381909547738693,1.86065962335327
0.386934673366834,2.27127299657922
0.391959798994975,2.02006558918629
0.396984924623116,1.99558954851854
0.402010050251256,2.15575944513896
0.407035175879397,2.21654689738937
0.412060301507538,2.31602496647352
0.417085427135678,2.54182612734458
0.422110552763819,2.08812397123137
0.42713567839196,2.08122741821485
0.4321608040201,2.12921897907656
0.437185929648241,2.50346055815938
0.442211055276382,2.12317854748185
0.447236180904523,2.36419759695203
0.452261306532663,2.39971821952277
0.457286432160804,2.07550994183458
0.462311557788945,2.09335337571709
0.467336683417085,2.10998089601858
0.472361809045226,2.10802058483134
0.477386934673367,1.85485764626832
0.482412060301508,2.01901369918469
0.487437185929648,1.955190013858
0.492462311557789,2.04180206549948
0.49748743718593,1.60270894542687
0.50251256281407,2.09051967516101
0.507537688442211,1.92837308724069
0.512562814070352,1.87330341913756
0.517587939698492,1.90893863010634
0.522613065326633,2.09983418443288
0.527638190954774,1.90176614731893
0.532663316582915,2.06665190214367
0.537688442211055,1.8576833003151
0.542713567839196,1.81586414347829
0.547738693467337,1.91465508807461
0.552763819095477,2.27314307166718
0.557788944723618,1.97670003001189
0.562814070351759,1.97475159423772
0.5678391959799,2.28145671541171
0.57286432160804,2.11948295169952
0.577889447236181,1.91813283888928
0.582914572864322,2.08142221119816
0.587939698492462,2.23216028993135
0.592964824120603,1.89421023851202
0.597989949748744,1.90794532134043
0.603015075376884,1.92111178484792
0.608040201005025,1.60570049414683
0.613065326633166,2.37174201208893
0.618090452261307,2.04716822951539
0.623115577889447,2.28921084138458
0.628140703517588,2.08611585922198
0.633165829145729,1.9668126445002
0.638190954773869,2.27949065831479
0.64321608040201,2.49556056550581
0.648241206030151,2.22403314519993
0.653266331658292,2.16473257159555
0.658291457286432,2.11791034471299
0.663316582914573,2.09717350956345
0.668341708542714,2.68303960953388
0.673366834170854,2.64162917633374
0.678391959798995,2.37521750945468
0.683417085427136,2.85453850711858
0.688442211055276,2.3480950574859
0.693467336683417,2.55905455998333
0.698492462311558,2.67154811739191
0.703517587939699,2.63624715588497
0.708542713567839,2.97413426829458
0.71356783919598,2.83106546269641
0.718592964824121,2.7773377107805
0.723618090452261,3.16080019749782
0.728643216080402,3.17088376706975
0.733668341708543,3.26252448036619
0.738693467336683,3.15626622953567
0.743718592964824,2.86769507581729
0.748743718592965,2.94556801648153
0.753768844221106,3.06261861772385
0.758793969849246,3.01757059700549
0.763819095477387,3.17837999537999
0.768844221105528,3.29114136364367
0.773869346733668,3.26891783793355
0.778894472361809,3.25198889066742
0.78391959798995,3.07015601664037
0.78894472361809,3.62298664493492
0.793969849246231,3.23699477445337
0.798994974874372,3.30834840815947
0.804020100502513,3.4053928523725
0.809045226130653,3.36320420599319
0.814070351758794,3.75900821770518
0.819095477386935,3.29780191743698
0.824120603015075,3.57158835708492
0.829145728643216,3.59521497109952
0.834170854271357,3.31884636022293
0.839195979899497,3.49328699839455
0.844221105527638,3.58111307512373
0.849246231155779,3.36525630786127
0.85427135678392,3.77257537343024
0.85929648241206,3.66311199831474
0.864321608040201,3.65825411754073
0.869346733668342,3.8953075410165
0.874371859296482,3.7743890339787
0.879396984924623,3.54825632136482
0.884422110552764,3.997238362721
0.889447236180904,3.62865597709924
0.894472361809045,3.7486206057996
0.899497487437186,3.77601013178844
0.904522613065327,3.72110010791282
0.909547738693467,3.86883096207296
0.914572864321608,3.86405681986249
0.919597989949749,3.62639422116855
0.924623115577889,3.78082191402993
0.92964824120603,3.5047243064271
0.934673366834171,3.64980007215274
0.939698492462312,3.41374917673594
0.944723618090452,3.67277370263373
0.949748743718593,3.53919365569975
0.954773869346734,3.44154228570216
0.959798994974874,3.62364959897003
0.964824120603015,3.36160470624203
0.969849246231156,3.57783523727917
0.974874371859296,3.61641881058171
0.979899497487437,3.92747448889926
0.984924623115578,3.77444609072464
0.989949748743719,3.25369071631516
0.994974874371859,3.52536619826716
1,3.355956379965
